city,community,distance,houseInfo,link,price,time,title
,余杭未来科技城杉杉恒和依山郡,,--351.00㎡南西南5室3厅5卫,,,,整租·杉杉恒和依山郡 5室3厅 复式 南/西南
,余杭未来科技城欧美金融城,,--38.28㎡西2室1厅1卫,,,,整租·欧美金融城 2室1厅 复式 西
未来科技城,余杭未来科技城青枫墅园二期-鹭语阁排屋,1.705,--145.69㎡南北6室4厅4卫,/zufang/HZ2152097163230838784.html,8000,今天维护,整租·青枫墅园二期-鹭语阁排屋 6室4厅 跃层 南/北
,余杭未来科技城庭院深深,,--136.00㎡南北3室2厅2卫,,,,整租·庭院深深 3室2厅 南/北
,余杭未来科技城豪波西溪润景,,--90.00㎡北1室1厅1卫,,,,整租·豪波西溪润景 1室1厅 北
,余杭闲林绿城桃源小镇,,--170.00㎡东南5室2厅2卫,,,,整租·绿城桃源小镇 5室2厅 东南
,余杭闲林竹海水韵春风里,,--89.00㎡南3室1厅1卫,,,,整租·竹海水韵春风里 3室1厅 南
,余杭未来科技城大华海派风范,,--89.00㎡南北4室2厅2卫,,,,整租·大华海派风范 4室2厅 南/北
,余杭未来科技城理想西溪金座,,--61.20㎡东2室2厅1卫,,,,整租·理想西溪金座 2室2厅 东
,余杭未来科技城西溪北苑东区,,--90.00㎡南2室2厅1卫,,,,整租·西溪北苑东区 2室2厅 南
,余杭未来科技城瑞城温莎郡,,--135.00㎡南4室2厅2卫,,,,整租·瑞城温莎郡 4室2厅 南
,余杭未来科技城华夏之心,,--89.00㎡南3室1厅1卫,,,,整租·华夏之心 3室1厅 南
,余杭闲林新明半岛,,--85.42㎡南北2室1厅1卫,,,,整租·新明半岛 2室1厅 南/北
,余杭闲林绿城桃花源,,--83.00㎡南北2室2厅1卫,,,,整租·绿城桃花源 2室2厅 南/北
,余杭未来科技城西园凤都苑,,--88.55㎡南2室2厅1卫,,,,整租·西园凤都苑 2室2厅 南
,余杭未来科技城青枫墅园三期,,--89.00㎡东南3室2厅1卫,,,,整租·青枫墅园三期 3室2厅 东南
,余杭未来科技城中南未来里,,--52.26㎡东2室2厅2卫,,,,整租·中南未来里 2室2厅 东
,余杭闲林南湖大厦,,--46.00㎡北1室1厅1卫,,,,整租·南湖大厦 1室1厅 北
,余杭闲林荆山翠谷,,--268.00㎡东南5室3厅3卫,,,,整租·荆山翠谷 5室3厅 东南
,余杭闲林绿城桃源小镇,,--450.00㎡南6室3厅6卫,,,,整租·绿城桃源小镇 6室3厅 南
,余杭未来科技城中园花苑,,--90.00㎡南2室2厅1卫,,,,整租·中园花苑 2室2厅 南
,余杭闲林中港罗兰小镇,,--11.10㎡西5室1厅2卫,,,,合租·中港罗兰小镇 5居室 西卧
,余杭闲林润和西溪郡,,--204.58㎡南北5室2厅5卫,,,,整租·润和西溪郡 5室2厅 跃层 南/北
,余杭闲林中惠家园,,--74.00㎡南3室2厅2卫,,,,整租·中惠家园 3室2厅 南
,余杭闲林赞成乐山红叶,,--88.38㎡南北3室2厅1卫,,,,整租·赞成乐山红叶 3室2厅 南/北
,余杭闲林新西湖小镇,,--213.00㎡南4室2厅3卫,,,,整租·新西湖小镇 4室2厅 南
,余杭未来科技城中南未来里,,--52.26㎡东1室1厅1卫,,,,整租·中南未来里 1室1厅 东
,余杭未来科技城西房余杭公馆,,--112.00㎡南北3室2厅2卫,,,,整租·西房余杭公馆 3室2厅 南/北
,余杭闲林中港罗兰小镇,,--30.00㎡北2室1厅2卫,,,,合租·中港罗兰小镇 2居室 北卧
,余杭闲林竹海水韵,,--160.00㎡南北4室2厅2卫,,,,整租·竹海水韵 4室2厅 南/北
,余杭未来科技城海兴雅苑,,--118.04㎡南3室1厅2卫,,,,整租·海兴雅苑 3室1厅 南
未来科技城,余杭未来科技城众安学君里,3.832,--89.52㎡东南南3室2厅1卫,/zufang/HZ2790732888868659200.html,3800,今天维护,整租·众安学君里 3室2厅 东南/南
,余杭未来科技城大华海派风范,,--89.00㎡南4室2厅1卫,,,,整租·大华海派风范 4室2厅 南
,余杭未来科技城锦绣时代中心,,--94.77㎡南西北2室2厅1卫,,,,整租·锦绣时代中心 2室2厅 南/西/北
,余杭未来科技城中新大厦,,--50.23㎡南2室2厅1卫,,,,整租·中新大厦 2室2厅 南
,余杭未来科技城青枫墅园,,--89.00㎡南西南西3室2厅1卫,,,,整租·青枫墅园 3室2厅 南/西南/西
,余杭闲林新南湖绿苑,,--76.59㎡南北2室2厅1卫,,,,整租·新南湖绿苑 2室2厅 南/北
,余杭未来科技城北大资源未名府,,--42.52㎡北1室0厅1卫,,,,整租·北大资源未名府 1室0厅 北
,余杭闲林雅居乐国际花园,,--59.00㎡南2室1厅1卫,,,,整租·雅居乐国际花园 2室1厅 南
,余杭闲林岸上蓝山,,--80.00㎡南3室1厅1卫,,,,整租·岸上蓝山 3室1厅 南
,余杭闲林新时代城市家园,,--30.00㎡东北2室1厅1卫,,,,合租·新时代城市家园 2居室 东/北卧
,余杭闲林绿城桃花源,,--47.00㎡南1室1厅1卫,,,,整租·绿城桃花源 1室1厅 南
,余杭未来科技城欧美金融城,,--25.00㎡西4室1厅3卫,,,,合租·欧美金融城 4居室 西卧
,余杭未来科技城金沙公寓,,--90.00㎡南2室2厅1卫,,,,整租·金沙公寓 2室2厅 南
,余杭未来科技城欧美金融城,,--25.00㎡南4室1厅3卫,,,,合租·欧美金融城 4居室 南卧
未来科技城,余杭未来科技城万科溪望,3.12,--139.00㎡南6室2厅3卫,/zufang/HZ2745494238832893952.html,25000,今天维护,整租·万科溪望 6室2厅 南
,余杭闲林盛世嘉园,,--249.74㎡南5室3厅3卫,,,,整租·盛世嘉园 5室3厅 南
,余杭未来科技城中新大厦,,--55.00㎡南2室1厅1卫,,,,整租·中新大厦 2室1厅 南
,余杭未来科技城未来悦,,--92.89㎡南3室2厅2卫,,,,整租·未来悦 3室2厅 南
,余杭未来科技城保亿丽景山,,--135.99㎡南3室1厅2卫,,,,整租·保亿丽景山 3室1厅 南
,余杭未来科技城安乐路,,--86.00㎡南北2室2厅1卫,,,,整租·安乐路 2室2厅 南/北
,余杭闲林绿城桃源小镇,,--118.00㎡南4室1厅2卫,,,,整租·绿城桃源小镇 4室1厅 南
,余杭闲林绿城桃花源,,--446.97㎡南6室4厅4卫,,,,整租·绿城桃花源 6室4厅 南
,余杭闲林绿城桃花源,,--264.90㎡南3室3厅4卫,,,,整租·绿城桃花源 3室3厅 南
,余杭闲林白云深处,,--235.75㎡南4室3厅4卫,,,,整租·白云深处 4室3厅 南
,余杭闲林绿城桃花源,,--344.90㎡南5室3厅4卫,,,,整租·绿城桃花源 5室3厅 南
,余杭闲林绿城桃花源,,--129.00㎡南4室1厅2卫,,,,整租·绿城桃花源 4室1厅 南
,余杭未来科技城中南樾府,,--89.00㎡南3室3厅2卫,,,,整租·中南樾府 3室3厅 南
未来科技城,余杭未来科技城欧美金融城,1.901,--124.00㎡东南3室1厅2卫,/zufang/HZ2827444568272666624.html,8500,今天维护,整租·欧美金融城 3室1厅 东/南
,余杭闲林新时代城市家园,,--30.00㎡南2室1厅1卫,,,,合租·新时代城市家园 2居室 南卧
,余杭未来科技城华夏之心,,--73.00㎡北1室1厅1卫,,,,整租·华夏之心 1室1厅 北
,余杭闲林融创金成西溪海,,--89.70㎡南3室1厅1卫,,,,整租·融创金成西溪海 3室1厅 南
,余杭闲林德信早安,,--89.00㎡南3室1厅1卫,,,,整租·德信早安 3室1厅 南
,余杭未来科技城紫祥公寓,,--160.00㎡南5室2厅3卫,,,,整租·紫祥公寓 5室2厅 南
闲林,余杭闲林竹海水韵竹邻间,4.264,--124.61㎡南北3室2厅2卫,/zufang/HZ2761444597644132352.html,4200,2天前维护,整租·竹海水韵竹邻间 3室2厅 南/北
,余杭闲林竹海水韵竹邻间,,--99.00㎡东南3室2厅1卫,,,,整租·竹海水韵竹邻间 3室2厅 东南
,余杭未来科技城富力天贸广场,,--52.00㎡南1室1厅1卫,,,,整租·富力天贸广场 1室1厅 南
,余杭闲林融创金成西溪海,,--127.56㎡南西南北4室2厅2卫,,,,整租·融创金成西溪海 4室2厅 南/西南/北
,余杭未来科技城御景城,,--100.00㎡南3室2厅2卫,,,,整租·御景城 3室2厅 南
,余杭未来科技城庭院深深,,--102.00㎡东南南3室2厅1卫,,,,整租·庭院深深 3室2厅 东南/南
,余杭未来科技城湖山帝景湾,,--85.00㎡南北3室1厅1卫,,,,整租·湖山帝景湾 3室1厅 南/北
,余杭未来科技城青枫墅园三期,,--89.00㎡南北3室2厅1卫,,,,整租·青枫墅园三期 3室2厅 南/北
,余杭未来科技城欧美金融城,,--68.23㎡南2室2厅1卫,,,,整租·欧美金融城 2室2厅 南
,余杭未来科技城百汇中心,,--90.40㎡南2室1厅1卫,,,,整租·百汇中心 2室1厅 南
,余杭闲林绿城桃源小镇,,--15.00㎡南4室1厅2卫,,,,合租·绿城桃源小镇 4居室 南卧
,余杭未来科技城合景瑜翠园,,--89.00㎡南3室2厅2卫,,,,整租·合景瑜翠园 3室2厅 南
,余杭未来科技城富力西溪悦居,,--191.98㎡南西4室2厅3卫,,,,整租·富力西溪悦居 4室2厅 南/西
,余杭未来科技城众安学君里,,--118.00㎡南3室1厅1卫,,,,整租·众安学君里 3室1厅 南
,余杭未来科技城同城印象花苑东区,,--99.15㎡南2室1厅1卫,,,,整租·同城印象花苑东区 2室1厅 南
闲林,余杭闲林盛世嘉园,6.039,--67.97㎡南1室1厅2卫,/zufang/HZ2824447130704551936.html,3500,今天维护,整租·盛世嘉园 1室1厅 复式 南
,余杭未来科技城湖山帝景湾,,--89.39㎡南北3室2厅1卫,,,,整租·湖山帝景湾 3室2厅 南/北
,余杭未来科技城苕溪南湖人家,,--90.09㎡南3室2厅1卫,,,,整租·苕溪南湖人家 3室2厅 南
,余杭未来科技城新城西溪逸境,,--85.00㎡南3室1厅2卫,,,,整租·新城西溪逸境 3室1厅 南
,余杭未来科技城西溪泊岸,,--60.00㎡南1室1厅1卫,,,,整租·西溪泊岸 1室1厅 南
,余杭闲林佳兆业西溪璞园,,--89.50㎡南3室1厅1卫,,,,整租·佳兆业西溪璞园 3室1厅 南
,余杭闲林佳兆业西溪璞园,,--89.00㎡南北3室2厅1卫,,,,整租·佳兆业西溪璞园 3室2厅 南/北
,余杭未来科技城万通时尚公馆,,--89.35㎡南北3室2厅1卫,,,,整租·万通时尚公馆 3室2厅 南/北
,余杭未来科技城华夏之心,,--139.00㎡南4室2厅2卫,,,,整租·华夏之心 4室2厅 南
,余杭闲林绿城桃花源,,--394.75㎡南6室3厅5卫,,,,整租·绿城桃花源 6室3厅 南
,余杭未来科技城青枫墅园三期,,--89.09㎡南西南西3室2厅1卫,,,,整租·青枫墅园三期 3室2厅 南/西南/西
,余杭闲林爵士风情花园,,--20.00㎡北2室1厅1卫,,,,合租·爵士风情花园 2居室 北卧
,余杭未来科技城庭院深深,,--95.28㎡南北2室2厅1卫,,,,整租·庭院深深 2室2厅 南/北
,余杭未来科技城西房余杭公馆,,--114.00㎡南4室2厅2卫,,,,整租·西房余杭公馆 4室2厅 南
,余杭未来科技城湖山帝景湾南苑,,--115.00㎡西南3室2厅1卫,,,,整租·湖山帝景湾南苑 3室2厅 西南
,余杭闲林杭州宏丰家居城宏丰公寓,,--39.65㎡南1室1厅1卫,,,,整租·杭州宏丰家居城宏丰公寓 1室1厅 南
闲林,余杭闲林竹海水韵春风里,4.035,--87.83㎡南北3室1厅1卫,/zufang/HZ2822376633758130176.html,3600,今天维护,整租·竹海水韵春风里 3室1厅 南/北
,余杭未来科技城凤凰家园,,--98.86㎡南3室2厅1卫,,,,整租·凤凰家园 3室2厅 南
,余杭未来科技城同城印象花苑东区,,--134.00㎡南北3室2厅1卫,,,,整租·同城印象花苑东区 3室2厅 南/北
,余杭未来科技城西城时代家园,,--132.00㎡南3室2厅2卫,,,,整租·西城时代家园 3室2厅 南
,余杭闲林新时代城市家园,,--92.28㎡南2室2厅1卫,,,,整租·新时代城市家园 2室2厅 南
,余杭闲林爵士风情花园,,--10.00㎡东南4室2厅2卫,,,,合租·爵士风情花园 4居室 东南卧
,余杭未来科技城恒合金座,,--68.29㎡南2室2厅1卫,,,,整租·恒合金座 2室2厅 南
,余杭未来科技城融创金成英特学府,,--117.00㎡西3室2厅2卫,,,,整租·融创金成英特学府 3室2厅 西
,余杭闲林恒厚阳光城,,--89.01㎡南3室1厅1卫,,,,整租·恒厚阳光城 3室1厅 南
,余杭闲林新时代城市家园,,--92.00㎡南3室2厅1卫,,,,整租·新时代城市家园 3室2厅 南
,余杭未来科技城新城峯璟,,--84.00㎡南2室2厅1卫,,,,整租·新城峯璟 2室2厅 南
,余杭闲林绿城桃花源,,--264.90㎡南4室2厅2卫,,,,整租·绿城桃花源 4室2厅 南
,余杭闲林盛世嘉园,,--264.24㎡南5室2厅3卫,,,,整租·盛世嘉园 5室2厅 跃层 南
,余杭未来科技城禹航路,,--87.74㎡东西3室1厅2卫,,,,整租·禹航路 3室1厅 东/西
,余杭未来科技城华夏之心,,--126.95㎡南北3室2厅2卫,,,,整租·华夏之心 3室2厅 南/北
,余杭闲林闲林山水木兰苑,,--200.24㎡南5室2厅3卫,,,,整租·闲林山水木兰苑 5室2厅 跃层 南
,余杭未来科技城合景映月台,,--188.00㎡南5室2厅4卫,,,,整租·合景映月台 5室2厅 南
未来科技城,余杭未来科技城新城西溪逸境,3.667,--127.00㎡南北4室2厅2卫,/zufang/HZ2745016643922173952.html,11000,今天维护,整租·新城西溪逸境 4室2厅 南/北
,余杭未来科技城青枫墅园,,--112.46㎡南3室2厅1卫,,,,整租·青枫墅园 3室2厅 南
,余杭未来科技城小城之春花苑,,--88.00㎡南2室2厅1卫,,,,整租·小城之春花苑 2室2厅 南
,余杭闲林棠梨家园,,--105.00㎡南2室2厅1卫,,,,整租·棠梨家园 2室2厅 南
,余杭未来科技城福田花园,,--142.00㎡南4室2厅2卫,,,,整租·福田花园 4室2厅 南
,余杭未来科技城合景叠彩园,,--91.95㎡南北2室2厅2卫,,,,整租·合景叠彩园 2室2厅 南/北
,余杭未来科技城西溪八方城,,--53.00㎡西2室2厅2卫,,,,整租·西溪八方城 2室2厅 西
闲林,余杭闲林新明半岛,5.023,--145.00㎡南北3室2厅1卫,/zufang/HZ2734835707658117120.html,4000,今天维护,整租·新明半岛 3室2厅 南/北
,余杭未来科技城青枫墅园,,--246.50㎡北3室1厅1卫,,,,合租·青枫墅园 3居室 跃层 北卧
,余杭未来科技城西城时代家园,,--165.30㎡南4室2厅2卫,,,,整租·西城时代家园 4室2厅 南
,余杭未来科技城西溪蓝海,,--66.44㎡西南1室1厅1卫,,,,整租·西溪蓝海 1室1厅 西南
,余杭未来科技城北大资源未名府,,--34.67㎡南2室1厅1卫,,,,整租·北大资源未名府 2室1厅 南
闲林,余杭闲林闲林山水木兰苑,5.452,--126.00㎡南西北3室2厅2卫,/zufang/HZ2789088257181220864.html,4300,今天维护,整租·闲林山水木兰苑 3室2厅 错层 南/西北
,余杭闲林闲林山水紫薇苑,,--125.00㎡南3室1厅2卫,,,,整租·闲林山水紫薇苑 3室1厅 南
,余杭未来科技城融创金成英特学府,,--89.90㎡南北4室1厅2卫,,,,整租·融创金成英特学府 4室1厅 南/北
,余杭未来科技城青枫墅园,,--30.00㎡南3室3厅3卫,,,,合租·青枫墅园 3居室 南卧
,余杭闲林金岸提香,,--219.00㎡南4室2厅3卫,,,,整租·金岸提香 4室2厅 南
,余杭未来科技城庭院深深,,--103.31㎡南北2室1厅1卫,,,,整租·庭院深深 2室1厅 南/北
,余杭未来科技城西溪永乐城,,--89.00㎡南北3室2厅1卫,,,,整租·西溪永乐城 3室2厅 南/北
,余杭未来科技城西溪蓝海,,--118.18㎡南4室2厅2卫,,,,整租·西溪蓝海 4室2厅 南
未来科技城,余杭未来科技城复地上城,3.072,--82.52㎡东南2室1厅1卫,/zufang/HZ2821586870038183936.html,3300,今天维护,整租·复地上城 2室1厅 东南
,余杭闲林闲林山水海棠苑,,--12.00㎡北2室1厅1卫,,,,合租·闲林山水海棠苑 2居室 北卧
,余杭闲林雅居乐国际花园,,--9.00㎡东3室1厅2卫,,,,合租·雅居乐国际花园 3居室 东卧
,余杭未来科技城东原印未来,,--126.01㎡东4室2厅2卫,,,,整租·东原印未来 4室2厅 东
,余杭闲林闲林山水紫薇苑,,--89.00㎡东南3室2厅2卫,,,,整租·闲林山水紫薇苑 3室2厅 东南
,余杭未来科技城飞鸟客,,--46.35㎡东北1室1厅1卫,,,,整租·飞鸟客 1室1厅 东北
,余杭未来科技城盛奥西溪铭座,,--276.00㎡南5室2厅3卫,,,,整租·盛奥西溪铭座 5室2厅 南
,余杭未来科技城中南未来里,,--53.00㎡北2室2厅2卫,,,,合租·中南未来里 2居室 北卧
,余杭未来科技城五迪中心,,--45.00㎡西2室1厅1卫,,,,五迪中心 2室1厅 西
,余杭未来科技城万科溪望,,--138.39㎡南4室2厅2卫,,,,整租·万科溪望 4室2厅 南
,余杭未来科技城金地西溪风华,,--136.25㎡南北2室1厅1卫,,,,整租·金地西溪风华 2室1厅 南/北
,余杭闲林棠梨家园,,--126.00㎡南4室2厅2卫,,,,整租·棠梨家园 4室2厅 南
,余杭闲林天富花苑,,--87.00㎡南北2室2厅1卫,,,,整租·天富花苑 2室2厅 南/北
闲林,余杭闲林闲林山水木兰苑,5.452,--35.00㎡南1室1厅1卫,/zufang/HZ2821563815861428224.html,1700,今天维护,整租·闲林山水木兰苑 1室1厅 跃层 南
未来科技城,余杭未来科技城西溪美岸,3.227,--40.00㎡南1室1厅1卫,/zufang/HZ2691128015425388544.html,2900,今天维护,整租·西溪美岸 1室1厅 南
,余杭闲林杭州宏丰家居城宏丰公寓,,--40.00㎡北1室1厅1卫,,,,整租·杭州宏丰家居城宏丰公寓 1室1厅 北
,余杭未来科技城禹航路,,--84.00㎡南北2室1厅1卫,,,,整租·禹航路 2室1厅 南/北
,余杭闲林绿城桃源小镇,,--136.64㎡东3室2厅2卫,,,,整租·绿城桃源小镇 3室2厅 东
,余杭未来科技城众安学君里,,--129.00㎡西3室2厅3卫,,,,整租·众安学君里 3室2厅 西
,余杭未来科技城合景映月台,,--89.00㎡南3室2厅1卫,,,,整租·合景映月台 3室2厅 南
未来科技城,余杭未来科技城奥克斯时代未来之城,1.323,--129.75㎡南北3室2厅2卫,/zufang/HZ2821553308735373312.html,6500,今天维护,整租·奥克斯时代未来之城 3室2厅 南/北
,余杭未来科技城青枫墅园,,--246.50㎡东南3室1厅1卫,,,,合租·青枫墅园 3居室 跃层 东/南卧
,余杭未来科技城青枫墅园,,--246.50㎡南3室1厅1卫,,,,合租·青枫墅园 3居室 跃层 南卧
,余杭未来科技城瑞城温莎郡,,--90.00㎡南3室1厅1卫,,,,合租·瑞城温莎郡 3居室 南卧
,余杭未来科技城湖山帝景湾南苑,,--89.00㎡南北2室1厅1卫,,,,整租·湖山帝景湾南苑 2室1厅 南/北
闲林,余杭闲林新明半岛,5.023,--90.77㎡西南3室1厅1卫,/zufang/HZ2786803879604658176.html,3200,今天维护,整租·新明半岛 3室1厅 西南
,余杭未来科技城奥克斯时代未来之城,,--130.00㎡南4室1厅2卫,,,,整租·奥克斯时代未来之城 4室1厅 南
闲林,余杭闲林中港罗兰小镇,7.502,--20.00㎡东南南3室2厅2卫,/zufang/HZ2791937238005719040.html,1200,今天维护,合租·中港罗兰小镇 3居室 东南/南卧
,余杭未来科技城新湖果岭,,--135.00㎡南西北4室2厅2卫,,,,整租·新湖果岭 4室2厅 南/西/北
,余杭未来科技城西溪八方城,,--52.00㎡西南2室2厅2卫,,,,整租·西溪八方城 2室2厅 西南
未来科技城,余杭未来科技城新湖菲林山,3.227,--115.60㎡东3室2厅2卫,/zufang/HZ2760787673680986112.html,4800,今天维护,整租·新湖菲林山 3室2厅 东
,余杭未来科技城创客空间大厦,,--43.00㎡北2室1厅1卫,,,,整租·创客空间大厦 2室1厅 北
,余杭未来科技城禹丰嘉苑,,--117.54㎡南3室2厅1卫,,,,整租·禹丰嘉苑 3室2厅 南
,余杭未来科技城欣龙华府公寓,,--89.00㎡南2室2厅1卫,,,,整租·欣龙华府公寓 2室2厅 南
,余杭未来科技城径都荷塘花苑,,--40.69㎡南2室1厅1卫,,,,整租·径都荷塘花苑 2室1厅 南
,余杭未来科技城北大资源未名府,,--89.00㎡南北3室2厅2卫,,,,整租·北大资源未名府 3室2厅 南/北
,余杭未来科技城径铭家园,,--74.34㎡南2室1厅1卫,,,,整租·径铭家园 2室1厅 南
,余杭未来科技城欣龙华府公寓,,--102.00㎡南3室1厅2卫,,,,整租·欣龙华府公寓 3室1厅 南
,余杭未来科技城小城之春花苑,,--80.00㎡南2室1厅1卫,,,,整租·小城之春花苑 2室1厅 南
,余杭未来科技城富力十号一期,,--54.63㎡南1室1厅1卫,,,,整租·富力十号一期 1室1厅 南
,余杭未来科技城富力天贸广场,,--100.60㎡南2室2厅1卫,,,,整租·富力天贸广场 2室2厅 南
,余杭未来科技城西溪泊岸,,--58.00㎡东南2室1厅1卫,,,,整租·西溪泊岸 2室1厅 东南
,余杭未来科技城豪波西溪润景,,--51.68㎡西3室1厅1卫,,,,整租·豪波西溪润景 3室1厅 西
,余杭未来科技城复地上城,,--89.00㎡南3室1厅1卫,,,,整租·复地上城 3室1厅 南
,余杭未来科技城盛奥西溪铭座,,--57.16㎡东南2室1厅1卫,,,,整租·盛奥西溪铭座 2室1厅 东/南
,余杭未来科技城佳源未来府,,--90.00㎡南2室2厅1卫,,,,整租·佳源未来府 2室2厅 南
,余杭未来科技城欧美金融城,,--64.00㎡南北2室1厅1卫,,,,整租·欧美金融城 2室1厅 南/北
,余杭未来科技城景瑞御蓝湾,,--86.90㎡东南3室1厅1卫,,,,整租·景瑞御蓝湾 3室1厅 东南
,余杭未来科技城富力十号一期,,--26.10㎡南1室0厅0卫,,,,合租·富力十号一期 1居室 南卧
,余杭未来科技城富力十号一期,,--47.86㎡北2室1厅1卫,,,,整租·富力十号一期 2室1厅 北
,余杭未来科技城阳光城未来悦MAX,,--125.81㎡南北4室1厅2卫,,,,整租·阳光城未来悦MAX 4室1厅 南/北
,余杭未来科技城圆乡名筑,,--97.00㎡南3室2厅1卫,,,,整租·圆乡名筑 3室2厅 南
,余杭未来科技城凤凰家园,,--100.00㎡南2室2厅2卫,,,,整租·凤凰家园 2室2厅 南
,余杭未来科技城宝林西路,,--116.00㎡南3室2厅1卫,,,,整租·宝林西路 3室2厅 南
,余杭未来科技城庭院深深,,--136.00㎡东3室2厅2卫,,,,整租·庭院深深 3室2厅 东
,余杭未来科技城新湖菲林山,,--125.00㎡南北4室2厅2卫,,,,合租·新湖菲林山 4居室 南/北卧
,余杭未来科技城新湖菲林山,,--125.55㎡南4室2厅2卫,,,,合租·新湖菲林山 4居室 南卧
,余杭未来科技城富力西溪悦居,,--122.24㎡东南南3室2厅2卫,,,,整租·富力西溪悦居 3室2厅 东南/南
,余杭未来科技城豪波西溪润景,,--107.80㎡东未知室1厅0卫,,,,整租·豪波西溪润景 0室1厅 东
,余杭未来科技城中南樾府,,--89.07㎡南3室2厅2卫,,,,整租·中南樾府 3室2厅 跃层 南
,余杭未来科技城西溪美岸,,--46.00㎡南2室1厅1卫,,,,整租·西溪美岸 2室1厅 南
未来科技城,滨江浦沿超级星期天,17.949,--38.00㎡南1室0厅1卫,/zufang/HZ2798606234029670400.html,2600,3天前维护,整租·超级星期天 1室0厅 南
未来科技城,西湖之江和昌云潮,16.607,--40.00㎡南1室1厅1卫,/zufang/HZ2631687397225529344.html,2300,28天前维护,整租·和昌云潮 1室1厅 南
,上城城东新城明月嘉苑,,--18.00㎡南2室1厅1卫,,,,合租·明月嘉苑 2居室 南卧
未来科技城,西湖西溪龙湖西溪天街,10.526,--39.62㎡东1室1厅1卫,/zufang/HZ2787732698418905088.html,3200,今天维护,整租·龙湖西溪天街 1室1厅 东
未来科技城,滨江长河德信时代之心,23.081,--40.88㎡东1室1厅1卫,/zufang/HZ2685006541094404096.html,3350,1个月前维护,整租·德信时代之心 1室1厅 东
未来科技城,上城潮鸣环城东路16号,1105.181,--36.00㎡南北1室1厅1卫,/zufang/HZ2798527746513305600.html,3799,5天前维护,整租·环城东路16号 1室1厅 LOFT 南/北
未来科技城,钱塘区大学城北金地都会钱塘东区,49.076,--100.00㎡南2室1厅1卫,/zufang/HZ2813647608420245504.html,3699,今天维护,整租·金地都会钱塘东区 2室1厅 南
